tags,context,found_helpful_data-review_yes_count,found_helpful_data-review_total_count,recommendation,review,reviewed_on,is_online_consult,recommends,patient_name,reply_text,replied_at,replier_name
,,0,0,YES,"I visited pristine dental clinic for my wisdom teeth pain, Dr Athhar took the x-ray and explained me the reason why the pain was there, he explained me the complete procedure in detail and even the treatment was very smooth and really to say it took hardly 20 mins and it was done, they even give post treatment instructions soft copy that was something new for me. overall I was really relieved from pain and satisfied with treatment and clinic.I highly recommend Dr Athhar at Pristine Dental Clinic, **** ****** ****** ** *** *******",2023-07-05 13:58:34,False,True,Sumukhi S,"Thank you for sharing your experience at Pristine Dental Advanced Multi-speciality Clinic, HSR layout, Bangalore ",2023-07-07T07:15:24+0000,Dr. Athhar Maswood K
,,0,0,YES,"I had visited this clinic a month ago, I was under severe pain for 3 days then I gathered courage to visit the dentist, Dr Athhar Maswood I should have gone to visit him earlier itself,  he listened to all my problems and explained me the exact reason for issues and the treatment started right away. I had my RCT done and later the Zirconia crown over it, there is no pain or any kind of issues post treatment. I would really recommend Pristine Dental Advanced Multispeciality Clinic, HSR Layout. 
Thank you Dr. Athhar Maswood K",2023-07-03 17:35:37,False,True,Tanveer Mujtaba K,"Thank you for sharing your experience with us at Pristine Dental Advanced Multi-speciality Clinic, HSR layout, Bangalore.",2023-07-05T04:07:29+0000,Dr. Athhar Maswood K
"Doctor friendliness,","Teeth Whitening,",0,0,YES,"Visited here for Rct treatment, Dr. athhar is very skillful in in his work amd at the same very friendly he talks you through the whole process making me comfortable and made it very comfortable for all my dental visits.",2024-02-14 15:09:58,False,True,Teja,,,
"Explanation of the health issue,",,0,0,YES,"Visited here for Rct treatment, Dr. athhar is very skillful in in his work amd at the same very friendly he talks you through the whole process making me comfortable and made it very comfortable for all my dental visits.",2024-02-14 16:01:27,False,True,Harsha,,,
"Explanation of the health issue,",,0,0,YES,"Visited for tooth pain, Dr Athhar explained why and how the pain is coming, he firstly explained everything in detail very patiently and then started with the 𝚘𝚙𝚝𝚒𝚘𝚗 𝚘𝚏 Root canal treatment  and now i am completely free from pain and got the crown done later which was looking super natural. Thank you Dr athhar for the amazing experience. Clinic is amazing with everything being premium. Thank you Dr athhar.",2024-02-26 13:58:14,False,True,Verified Patient,,,
,"Dental Checkup (General),",0,0,YES,"Visited for a general checkup.
Probably the most friendliest doctor I have ever consulted. Such detailed explanations to my queries. He also did Tooth scaling and polishing.

All the best and keep up the good work doctor!
If anyone asks me in Bangalore for a dentist, I would recommend Dr. Atthar right away!",2023-08-22 14:53:21,False,True,Vijay N,,,
,,0,0,YES,"I visited this clinic with severe pain in my jaw, ear and neck region. I was not able to open my mouth due to pain. Dr Athhar took some x-rays and explained that it was due to my wisdom teeth and scheduled an appointment and got the surgery done. I am so happy with the service and the facilities at Pristine Dental. Thank you Dr Athhar",2023-08-03 08:59:54,False,True,Abid ,"Thank you so much for sharing your valuable feedback, always happy to help sir.",2023-08-06T10:02:44+0000,Dr. Athhar Maswood K
,,0,0,YES,"Visited Pristine dental Advanced Multispeciality Clinic for my tooth pain, Dr Athhar Maswood explained me that the tooth is beyond saving so he advised to go for extraction, i did not even feel when did the teeth got removed, it was really a great experience for me so far. Best dental clinic in HSR layout for your dental problems, i highly recommend Dr Athhar Maswood and Pristine Dental clinic for any kind of dental issues",2023-07-07 03:36:59,False,True,Roomana khan ,"Thank you for sharing your experience at Pristine Dental Advanced Multi-speciality Clinic, HSR layout, Bangalore.",2023-07-08T07:44:23+0000,Dr. Athhar Maswood K
"Explanation of the health issue,",,0,0,YES,"Visited Dr Athhar for my mossing tooth, Dr Athhar gave all the possible options and explained very well in detail, I got the zirconia bridge done and quality and the natural look is exactly like a new one, Dr Athhar is very confident and knowledgeable with experience. Got 2 Root canal treatment done which was done very well and i am happy with the quality and care Dr athhar has delivered.",2024-02-10 08:18:12,False,True,Verified Patient,,,
"Doctor friendliness,","Teeth Whitening,",0,0,YES,"I visited Pristine Dental Clinic for my swelling in the jaw, Dr Athhar took some x rays and explained why there was swelling and gave the appropriate solution for the issue. I got RCT done here, Dr Athhar was very patient and very caring and the zirconia crowns were very much similar to natural, highly recommend Dr Athhar.",2024-02-10 07:11:04,False,True,Verified Patient,,,
,,0,0,YES,"I visited pristine dental clinic for my wisdom teeth pain, Dr Athhar took the x-ray and explained me the reason why the pain was there, he explained me the complete procedure in detail and even the treatment was very smooth and really to say it took hardly 20 mins and it was done, they even give post treatment instructions soft copy that was something new for me. overall I was really relieved from pain and satisfied with treatment and clinic.I highly recommend Dr Athhar at Pristine Dental Clinic, **** ****** ****** ** *** *******",2023-07-05 13:58:34,False,True,Sumukhi S,"Thank you for sharing your experience at Pristine Dental Advanced Multi-speciality Clinic, HSR layout, Bangalore ",2023-07-07T07:15:24+0000,Dr. Athhar Maswood K
,,0,0,YES,"I had visited this clinic a month ago, I was under severe pain for 3 days then I gathered courage to visit the dentist, Dr Athhar Maswood I should have gone to visit him earlier itself,  he listened to all my problems and explained me the exact reason for issues and the treatment started right away. I had my RCT done and later the Zirconia crown over it, there is no pain or any kind of issues post treatment. I would really recommend Pristine Dental Advanced Multispeciality Clinic, HSR Layout. 
Thank you Dr. Athhar Maswood K",2023-07-03 17:35:37,False,True,Tanveer Mujtaba K,"Thank you for sharing your experience with us at Pristine Dental Advanced Multi-speciality Clinic, HSR layout, Bangalore.",2023-07-05T04:07:29+0000,Dr. Athhar Maswood K
"Explanation of the health issue,",,0,0,YES,"Visited here for Rct treatment, Dr. athhar is very skillful in in his work amd at the same very friendly he talks you through the whole process making me comfortable and made it very comfortable for all my dental visits.",2024-02-14 16:01:27,False,True,Harsha,,,
"Doctor friendliness,","Teeth Whitening,",0,0,YES,"Visited here for Rct treatment, Dr. athhar is very skillful in in his work amd at the same very friendly he talks you through the whole process making me comfortable and made it very comfortable for all my dental visits.",2024-02-14 15:09:58,False,True,Teja,,,
"Explanation of the health issue,",,0,0,YES,"Visited for tooth pain, Dr Athhar explained why and how the pain is coming, he firstly explained everything in detail very patiently and then started with the 𝚘𝚙𝚝𝚒𝚘𝚗 𝚘𝚏 Root canal treatment  and now i am completely free from pain and got the crown done later which was looking super natural. Thank you Dr athhar for the amazing experience. Clinic is amazing with everything being premium. Thank you Dr athhar.",2024-02-26 13:58:14,False,True,Verified Patient,,,
,"Dental Checkup (General),",0,0,YES,"Visited for a general checkup.
Probably the most friendliest doctor I have ever consulted. Such detailed explanations to my queries. He also did Tooth scaling and polishing.

All the best and keep up the good work doctor!
If anyone asks me in Bangalore for a dentist, I would recommend Dr. Atthar right away!",2023-08-22 14:53:21,False,True,Vijay N,,,
