rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification.1,college.1,completion_year.1,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,Unnamed: 26,gender
1,180792,282765,697500,https://imagesx.practo.com/providers/dr-raju-sahetya-gynecologist-mumbai-3a306810-19ea-4f0e-8795-f570b691359a.jpg,/mumbai/doctor/raju-sahetya-gynecologist-obstetrician?practice_id=697500&specialization=Gynecologist&referrer=doctor_listing&page_uid=7ce0735a-7128-4e4a-80f9-3947840dd697,Dr. Raju Sahetya,Gynecologist,MD - Obstetrics & Gynaecology,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,1982.0,DGO,"College of Physicians and Surgeons,Parel",1983.0,45,Mumbai,Andheri West,Hospital,Pushpaa Hospital,1500,"Dr. Raju Sahetya is the Founding Director of Pushpaa Hospital in Lokhandwala Complex where he practices Obstetrician and Gynecologist, Fertility and Prenatal Genetic Diagnosis since 1986.  Dr. Raju Sahetya is visiting Obstretician and Gynaecologists at the Hinduja Healthcare Surgical Hospital (Khar) and Cloudnine Hospital (Malad) since their inception.  Dr. Sahetya has specialised in the field of infertility-test tube baby and fetal medicine-prenatal diagnosis.   Dr. Sahetya particularly has keen interest in managing high risk pregnancy.",95.0,115,32,"8/6/2024, 5:40:07 PM",2,,male
2,870477,385972,697500,https://imagesx.practo.com/providers/dr-ankesh-sahetya-gynecologist-mumbai-6a437af8-65e1-42e2-982f-1d4a05d48e90.jpg,/mumbai/doctor/dr-ankesh-sahetya-gynecologist-obstetrician?practice_id=697500&specialization=Gynecologist&referrer=doctor_listing&page_uid=7ce0735a-7128-4e4a-80f9-3947840dd697,Dr. Ankesh Sahetya,Gynecologist,DNB - Obstetrics & Gynecology,Lilavati  Hospital Mumbai,2014.0,DGO,"Nowrosjee Wadia Maternity Hospital, Parel, Mumbai",2011.0,16,Mumbai,Andheri West,Hospital,Pushpaa Hospital,1500,"Dr. Ankesh Sahetya is a Gynecologist, Obstetrician and Reproductive Endocrinologist (Infertilty) in Andheri West, Mumbai and has an experience of 11 years in these fields. Dr. Ankesh Sahetya practices at Pushpaa Hospital in Andheri West, Mumbai. He completed DNB (Obstetrics and Gynecology) from Lilavati Hospital and Research centre in 2014, DGO from Nowrosjee Wadia Maternity Hospital in 2011 and MNAMS (Obstetrtics and Gynaecology) from National Board of Examinations, New Delhi in 2014. He is a member of A.F.G, M.O.G.S and F.O.G.S.I.",100.0,1486,1380,"8/6/2024, 5:40:07 PM",3,,male
3,864367,1064682,1280733,https://imagesx.practo.com/providers/dr-lalit-patil-gynecologist-mumbai-f5cd095a-61e5-4a05-8891-740123ef76cb.jpg,/mumbai/doctor/dr-lalit-patil-gynecologist-obstetrician?practice_id=1280733&specialization=Gynecologist&referrer=doctor_listing&page_uid=7ce0735a-7128-4e4a-80f9-3947840dd697,Dr. Lalit Patil,Gynecologist,MBBS,"Maharashtra Universtity of Health Sciences, Nashik",2002.0,DGO,"College of Physicians and Surgeons,Parel",2006.0,22,Mumbai,Wadala,Hospital,Galaxy Multispeciality Hospital,1500,,100.0,1,0,"8/6/2024, 5:40:07 PM",5,,male
4,483072,585487,1053187,https://imagesx.practo.com/providers/dr-nikhil-d-datar-gynecologist-mumbai-53649ff7-5e22-4b94-8e7d-f583bad808aa.jpg,/mumbai/doctor/nikhil-datar-1-gynecologist-obstetrician-gynecologist-obstetrician?practice_id=1053187&specialization=Gynecologist&referrer=doctor_listing&page_uid=7ce0735a-7128-4e4a-80f9-3947840dd697,Dr. Nikhil D Datar,Gynecologist,MBBS,University Of Bombay,1991.0,MD - Midwifery & Gynecology,"Government Dental College & Hospital, Mumbai",1996.0,33,Mumbai,Malad West,Hospital,Cloudnine Hospital,1600,"Dr. Nikhil D Datar is a senior consultant, obstetricain and gynecology at the Cloudnine Hospital in Malad, Mumbai. He also consults at Lifewave hospital at Malad east & Yashada Maternity & Nursing Home at Goregaon east. He was a consultant at Nanavati Hospital , Hinduja healthcare surgcial hospital, He was a teacher to postgraduate students at R N Cooper Hospital for about 10 years.  He is experienced in handling high-risk pregnancies, complex deliveries. He is highly experienced in doing vaginal surgeries as well as laparoscopic surgeries for fibroids, ovarian cysts, endometriosis and hysterectomy surgeries.  He has received two gold medals Dr. B N Purandare gold medal and Dr. Dastur gold medal for his achievements  and was also awarded a prestigious commonwealth professional fellowship by the department of health United Kingdom in 2009.  Dr. Nikhil Datar is popularly known as a health right activist working intensively for patient rights and transparency in healthcare.  ",99.0,998,519,"8/6/2024, 5:40:07 PM",6,,male
5,338695,412216,1009339,https://imagesx.practo.com/providers/dr-shilpa-abhyankar-gynecologist-mumbai-5ffc3a32-683d-4918-8f2e-e7acbc1f2a14.jpg,/mumbai/doctor/dr-shilpa-abhyankar-gynecologist-obstetrician-1?practice_id=1009339&specialization=Gynecologist&referrer=doctor_listing&page_uid=7ce0735a-7128-4e4a-80f9-3947840dd697,Dr. Shilpa Abhyankar,Gynecologist,MBBS,"Grant Medical College and Sir JJ Hospital, Mumbai",1994.0,DGO,College of physicians and Surgeons Mumbai,1996.0,30,Mumbai,Dadar East,Hospital,Parchure Nursing Home,800,,97.0,339,168,"8/6/2024, 5:40:07 PM",8,,female
6,603773,312807,710438,https://imagesx.practo.com/providers/dr-vidya-patil-gynecologist-mumbai-dd34cf5a-df69-4bfb-b962-12e0e668e7d1.jpg,/mumbai/doctor/dr-vidya-7-gynecologist-obstetrician?practice_id=710438&specialization=Gynecologist&referrer=doctor_listing&page_uid=7ce0735a-7128-4e4a-80f9-3947840dd697,Dr. Vidya Patil,Gynecologist,MBBS,"Karnataka University ,Dharwad",1996.0,DNB - Obstetrics & Gynecology,"National Board of Examination, India",2003.0,28,Mumbai,Kandivali West,Hospital,Arya Women's Hospital,1000,"Dr. Vidya holds rich clinical experience in her field of work and is committed to the welfare of the mother and child during and after pregnancy. Dr. Vidya Patil completed her MD, DNB, and DFB in Obstetrics and Gynaecology after her graduation. She is an expert in high-risk pregnancies, infertility treatments, cesarean section, hysterectomy, pap smear, obstetrics antenatal, laparoscopic surgeries, dilatation, and curettage. A dedicated medical professional Dr. Vidya Patil follows an ethical approach in her diagnosis and treatment methods.",88.0,129,47,"8/6/2024, 5:40:07 PM",9,,female
7,536976,562790,1118485,https://imagesx.practo.com/providers/dr-anjali-jitendra-bapat-obstetrician-mumbai-5a3c5a3f-7f22-477b-ae49-6ed86d206f99.jpg,/mumbai/doctor/dr-anjali-jitendra-bapat-gynecologist-obstetrician?practice_id=1118485&specialization=Gynecologist&referrer=doctor_listing&page_uid=7ce0735a-7128-4e4a-80f9-3947840dd697,Dr. Anjali Jitendra Bapat,Gynecologist,MBBS,University Of Bombay,1986.0,MD - Obstetrics & Gynaecology,University Of Bombay,1991.0,38,Mumbai,Mahim,Clinic,Dr Anjali Bapat Clinic,1000,"Dr. Anjali Jitendra Bapat  is an Obstetrician and Gynaecologist in Mahim, Mumbai and has an experience of 25 years in these fields. Dr. Anjali Jitendra Bapat practices at Dr. Anjali Bapat Clinic in Mahim, Mumbai. She completed M.D. from the University of Bombay in 1991 and DGO from College of Physicians & Surgeons in 1990 & F.C.P.S. in 1991 from College of Physicians & Surgeons.  She is also trained in MS-Counseling and Psychotherapy from IPMS, Mumbai in 2012,   She is a member of Indian Medical Association (IMA), Federation of Obstetrics & Gynaecological Societies of India and Bombay Obstetrics & Gynaecological Societies of India. ",95.0,197,152,"8/6/2024, 5:40:07 PM",10,,female
8,648475,687209,1220817,https://imagesx.practo.com/providers/dr-monika-agrawal-gynecologist-mumbai-bb24f044-03f1-42d3-a00d-495371dc56a8.jpg,/mumbai/doctor/monika-agrawal-2-gynecologist-obstetrician?practice_id=1220817&specialization=Gynecologist&referrer=doctor_listing&page_uid=7ce0735a-7128-4e4a-80f9-3947840dd697,Dr. Monika Agrawal,Gynecologist,DGO,"Maharashtra Universtity of Health Sciences, Nashik",2009.0,MBBS,"Maharashtra Universtity of Health Sciences, Nashik",2005.0,19,Mumbai,Andheri East,Clinic,Her Care Clinic,1000,"Dr. Monika Agrawal is a Gynecologist,Laparoscopic Surgeon (Obs & Gyn) and Infertility Specialist in Andheri, Mumbai and has an experience of 14 years in these fields. Dr. Monika Agrawal practices at Her Care Clinic in Andheri, Mumbai and Criticare Hospital in Andheri East, Mumbai. She completed DGO from MAHARASHTRA UNIVERSITY in 2009,MBBS from University Of Maharashtra in 2005 and DNB - Obstetrics & Gynecology from University Of Maharashtra in 2011. She is a member of Indian Medical Association (IMA). Some of the services provided by the doctor are: IUD placement,Fertilisation In Vitro - Embryo Transfer (IVF - ET),Laparoscopic Surgery (Obs & Gyn),Pre-Marital Counselling and Natural Cycle IVF etc",96.0,284,198,"8/6/2024, 5:40:07 PM",12,,female
9,314760,396225,779030,https://imagesx.practo.com/providers/dr-balkrishna-m-inamdar-gynecologist-mumbai-d0af25cb-4c85-4ee8-9541-0557eed8ca78.jpg,/mumbai/doctor/dr-balkrishna-m-inamdar-gynecologist-obstetrician?practice_id=779030&specialization=Gynecologist&referrer=doctor_listing&page_uid=7ce0735a-7128-4e4a-80f9-3947840dd697,Dr. Balkrishna M Inamdar,Gynecologist,MBBS,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,1979.0,MD - Obstetrics & Gynaecology,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,1987.0,45,Mumbai,Goregaon West,Hospital,Datt Maternity & Surgical Home,1000,"Dr. B. M. Inamdar, a Gynaecologist of repute, is endeavoring to take his organisation - Datt Maternity & Surgical Home, at a higher level of competence, modern technological assimilation & committed service to mankind through unique blend of dynamism, enterprise development, social responsibility and transparency. He has been at the forefront of numerous accomplishments since his childhood. He was a national scholar, got numerous prizes and awards in the school, including 'First in Sanskrit' in suburbs of Mumbai. He was 9th in the medical merit list and was easily admitted in Seth G. S. Medical College of KEM Hospital. He continued his meritorious career in Medical College. He passed his M.B.B.S. in first class. Subsequently he did his M.D. in Obstetrics and Gynaecology from KEM Hospital. He passed M.D. Examination from Bombay University with distinction.    During his MD, he worked in KEM Hospital, Cooper Hospital and Sion Hospital, where he acquired his surgical skills under direct training of many of the stalwarts like Dr. Purandare, Dr. Chaubal, Dr. Vaidya and Dr. Sathe. He joined Datt Maternity & Surgical Home. Being interested in Endoscopic work, he added Endoscopic Instruments and started helping the community by doing minimally invasive surgeries. In 1994 & 1995, he went to Bielefeld (Germany) and Kiel University, Germany. In Kiel University, he was trained by Professor Kurt Semm, who is known as ""Father of Gynecological Endoscopic Surgery"". He earned his diploma in Pelviscopic surgery from Kiel University, Germany. In 1987, he joined Yeshwant Hospital and Charitable Trust, Kandivali as honorary Gynaecologist. He added and developed endoscopic department in Yeshwant Hospital and was one of the popular Gynaecologists in the area. At present, he is managing Datt Maternity & Surgical Home with lot of experience & skills in Obstetrics & Gynaecology. The patients know him for his humane approach and as one who is ever ready to assist needy patients as and when required. He is also a visiting gynecologist for “Cloud Nine Hospital” and “SRV Hospital” in Goregaon. He loves to teach and is invited to deliver lectures at various Medical and Non-Medical Fora. He has given number of lectures in Indian Medical Association, Rotary and other Public Fora. He has conducted numerous Medical Camps under the aegis of Rotary Club of Mumbai West Coast. He is a prominent Rotarian having received numerous awards in Rotary. He has been a District Governor in 2012-13, looking after R. I. District - 3140 that includes the whole of Mumbai and Thane, spreading upto Dahanu, Kulgaon, Ulhasnagar and Navi Mumbai. As a Governor, he could undertake many paathbreaking projects like “Pediatric Heart Surgeries”, Maternal Mortality Reduction in Jawhar etc In Rotary, he is considered as dedicated and committed Rotarian having hitech skills. In social life, he was a Government's Special Executive Officer in 2000. He founded ""Doctors Against Sex Determination and female foeticide"" and was instrumental in bringing Maharashtra Act against Sex Determination and Female Foeticide. Government of Maharashtra appointed him as Technical Advisor for the above Act. He was elected in various Medical Bodies. He has been President of Indian Medical Association - Mumbai West Branch - in the year 2009-10. He was adjudged as the “Best President in all 2000 branches of IMA”. He has also been Vice President of IMA Mumbai West Branch & Maharashtra State Branch for the year 2007-2008. He was a convenor of the Annual Conference of Association of Medical Consultants. He has been State Executive and Central Council Member of IMA for many years. Recognizing his skills, Johnson and Johnson gave him an Appreciation Award for ""enriching quality of life for women through innovative healthcare solutions"" - in 2002. He is also an avid sportsman and loves playing Cricket and Chess. He has organized and won numerous tournaments. He has been President of Medicos Chess Federation. Also, he was Vice-President of Mumbai Suburban District Table Tennis Association. He was Chairman, Central Council, Medicos Cricket in 1994. Dr B.M.Inamdar's intention is to provide the basic as well as most modern Health care facilities to the residents of the locality at an affordable price. Quality assurance with personalized attention has been the goal of Dr B.M. Inamdar and the staff of Datt Maternity and Surgical Home.  He firmly believes that: Never give wrong guidance to patients for financial gains. Always do ethical work “Quality Health care treatment & Transparency in dealing” is his motto. Treat all class of patients with equal care.",87.0,15,3,"8/6/2024, 5:40:07 PM",13,,male
10,478793,523920,1049374,https://imagesx.practo.com/providers/dr-nanda-r-kumar-gynecologist-mumbai-f8d5ff86-b054-44e2-9141-17f15e267f5e.jpg,/mumbai/doctor/dr-nanda-r-kumar-1-gynecologist-obstetrician?practice_id=1049374&specialization=Gynecologist&referrer=doctor_listing&page_uid=7ce0735a-7128-4e4a-80f9-3947840dd697,Dr. Nanda R Kumar,Gynecologist,MBBS,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,2003.0,DGO,"Lokmanya Tilak Municipal Medical College, Sion,Mumbai",2012.0,21,Mumbai,Chembur East,Clinic,Dr. Nanda R Kumar's Gynecology Clinic.,1000,"Dr. Nanda R Kumar is a Gynecologist and Infertility Specialist in Chembur, Mumbai and has an experience of 15 years in these fields. Dr. Nanda R Kumar practices at Om Sai Baba Hospital in Chembur, Mumbai and Dr. Nanda R Kumar's Clinic in Chembur East, Mumbai. She completed MBBS from Seth G.S.medical College & K.E.M. Hospital, in 2001 and DGO from Lokmanya Tilak Municipal Medical College & General Hospital in 2004.She is a member of The Federation of Obstetric & Gynecological Societies of India.",89.0,189,122,"8/6/2024, 5:40:07 PM",15,,female
