rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification.1,college.1,completion_year.1,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,Unnamed: 26,gender
1,870969,441782,1359147,https://imagesx.practo.com/providers/dr-jai-babu-cardiologist-bangalore-c2734fca-3514-4a41-bb0a-65b17d3e9fcd.jpg,/bangalore/doctor/jai-babu-cardiologist?practice_id=1359147&specialization=Cardiologist&referrer=doctor_listing&page_uid=95b4c7d2-a81a-4b06-92a0-8e82d83c099b,Dr. Jai Babu,Cardiologist,MBBS,"Bangalore Medical College and Research Institute, Bangalore",2003,MD - Medicine,"POSTGRADUATE INSTITUTE OF MEDICAL  EDUCATION AND RESEARCH, CHANDIGARH",2008,21,Bangalore,HBR Layout,Hospital,Altius Hospitals,700,"Dr. Jai Babu serves as an accomplished independent consultant, specializing in a wide array of diagnostic and interventional procedures. His expertise encompasses complex coronary angioplasties, challenging bifurcation lesions, intricate left main interventions, primary percutaneous coronary interventions (PCI), balloon valvotomies, pacemaker implantations, as well as ASD, VSD, and PDA device closures. He also demonstrates proficiency in radial angioplasties. With an impressive 18 years of comprehensive clinical experience, including 5 years dedicated to specialization, Dr. Jai Babu stands as a seasoned practitioner in the medical field.  Dr. Babu's educational background is equally noteworthy. He completed his MBBS degree at Bangalore Medical College and Research Institute in 2003. Following this, he achieved his MD in Medicine from the prestigious Postgraduate Institute of Medical Education and Research in Chandigarh in 2008. His commitment to learning and growth led him to work as a Senior Resident in the Department of Internal Medicine at Jawaharlal Institute of Postgraduate Medical Education & Research in 2009. Continuing his pursuit of excellence, he successfully attained his DM in Cardiology from Sri Jayadeva Institute of Cardiovascular Sciences and Research in Bangalore in 2015. This extensive academic journey has not only honed his skills but also enriched his clinical acumen.",97.0,122,41,"8/8/2024, 3:52:14 PM",1,,male
2,830730,189424,636836,https://imagesx.practo.com/providers/dr-srinivas-v-k-cardiologist-bangalore-e6afa9ea-055a-493f-b5dc-bc4cc6166f5e.jpg,/bangalore/doctor/dr-srinivas-v-k-cardiologist?practice_id=636836&specialization=Cardiologist&referrer=doctor_listing&page_uid=95b4c7d2-a81a-4b06-92a0-8e82d83c099b,Dr. Srinivas V K,Cardiologist,MBBS,"Karnataka Medical College, Hubli",1984,MD - General Medicine,Kasturba Medical  College,1987,40,Bangalore,Ashoknagar,Hospital,Vydehi Super Speciality Hospital(Mallya Hospital),800,"Dr. Srinivas V K is a Cardiologist in Vydehi Superspeciality Hospital with 35 years of clinical experience working as head of Interventional Cardiology at Vydehi Superspeciality Hospital formerly Mallya Hospital. He was a Professor of Cardiology in Vydehi Institute of Medical Sciences. Dr.V.K.Srinivas is a renowned Cardiologist with extensive experience in many percutaneous coronary intervention, pacemaker implantation, peripheral intervention and non invasive diagnostic procedures.   He has been pioneer in primary Angioplasty procedures doing Angioplasty treatment for heart attack patients. He has done over 25,000 Cardiac Catheterizations till now, 10,000 Angioplasties. Worked as Cardiologist of St.Marthas Hospital / P.D Hinduja Sindhi Hospital, Bangalore. He is a life member of CSI and fellow of Society of Cardiac Angiography & Interventions.",100.0,12,4,"8/8/2024, 3:52:14 PM",2,,male
3,830731,605718,636836,https://imagesx.practo.com/providers/dr-durga-prasad-reddy-cardiothoracic-surgeon-bangalore-ad912248-f35f-434d-b069-97f175d5564a.jpg,/bangalore/doctor/dr-durga-prasad-reddy-cardiac-surgeon?practice_id=636836&specialization=Cardiologist&referrer=doctor_listing&page_uid=95b4c7d2-a81a-4b06-92a0-8e82d83c099b,Dr. Durga Prasad Reddy,Cardiologist,MBBS,Annalamali University,1997,MS - General Surgery,Rajiv Gandhi University of Health Sciences,2000,27,Bangalore,Ashoknagar,Hospital,Vydehi Super Speciality Hospital(Mallya Hospital),800,Dr. Durga Prasad Reddy is a Pediatric Cardiac Surgeon Minimally Invasive Cardiac Surgery Performed More Than 10000 Cardiac Surgery,100.0,3,3,"8/8/2024, 3:52:14 PM",4,,male
4,152876,18413,664585,https://imagesx.practo.com/providers/dr-ravindranath-reddy-d-r-cardiologist-bangalore-3887e94d-2c93-4172-98c9-a968e98f5236.jpg,/bangalore/doctor/dr-ravindranath-reddy-d-r-cardiologist?practice_id=664585&specialization=Cardiologist&referrer=doctor_listing&page_uid=95b4c7d2-a81a-4b06-92a0-8e82d83c099b,Dr. Ravindranath Reddy D.R,Cardiologist,MBBS,"Bangalore Medical College and Research Institute, Bangalore",1992,MD - General Medicine,Kasturba Medical  College,1997,18,Bangalore,Kengeri,Hospital,Gleneagles Hospitals,800,,100.0,34,12,"8/8/2024, 3:52:14 PM",5,,male
5,522080,187071,1055989,https://imagesx.practo.com/providers/dr-jayaranganath-m-cardiologist-bangalore-4fa96393-30bc-4d62-9a74-a186af3afbbb.jpg,/bangalore/doctor/dr-jayaranganath-m-cardiologist?practice_id=1055989&specialization=Cardiologist&referrer=doctor_listing&page_uid=95b4c7d2-a81a-4b06-92a0-8e82d83c099b,Dr. Jayaranganath M,Cardiologist,MBBS,"Bangalore Medical College and Research Institute, Bangalore",1988,MD - General Medicine,"Smt. NHL Municipal Medical College, Ahmedabad",1992,36,Bangalore,Seshadripuram,Hospital,Apollo Hospitals,950,"Dr Jayaranganatha M. works as a Consultant Cardiologist at Manipal Hospital(Bangalore).He has 23 years of experience in Adult and Paediatric Cardiology with special interest in treating diagnosis and management of paediatric cardiac diseases.Dr Jayaranganatha has acquired his MBBS degree from Bangalore Medical College, Bangalore University.Dr Jayaranganatha is Doctor of Medicine in Cardiology from Grant Medical College Bombay University, Mumbai. He was previously practicing at Manipal Heart Foundation and Wockhardt Hospital in Bangalore. Dr Jayaranganatha was also Assistant Professor at M.S. Ramaiah Institute of Cardiology and Sri Jayadeva Institute of Cardiology, Bangalore. He has presented over 30 papers on Cardiology in National and International Conferences. Dr Jayaranganatha is a member at Association in the Paediatric Cardiac Society of India and Indian College of Cardiology.",91.0,23,15,"8/8/2024, 3:52:14 PM",6,,male
6,585822,207462,728755,https://imagesx.practo.com/providers/dr-c-m-nagesh-cardiologist-bangalore-dfc0d8ab-fc51-4a1a-9181-9b0dfa8ede8c.jpg,/bangalore/doctor/dr-c-m-nagesh-cardiologist-1?practice_id=728755&specialization=Cardiologist&referrer=doctor_listing&page_uid=95b4c7d2-a81a-4b06-92a0-8e82d83c099b,Dr. C.M Nagesh,Cardiologist,MBBS,"Bangalore Medical College and Research Institute, Bangalore",1999,MD - General Medicine,"Rabindranath Tagore Medical College, Udaipur",2004,25,Bangalore,Bannerghatta Road,Hospital,Apollo Hospital,1000,"Dr. CM Nagesh is Associate Professor of Cardiology at Sri Jayadeva Institute of Cardiovascular Sciences and Research in Bangalore. He also practises as a Consultant Interventional Cardiologist at Apollo Hospital, and Cardea Clinic in Bangalore.  Dr. Nagesh completed his MBBS with a first class and four gold medals from Bangalore University in 1998. He then obtained an MD in General Medicine through Rajasthan University, in 2004. In 2008 he added the DM (Cardiology) degree to his qualifications, studying at All India Institute of Medical Sciences, New Delhi and has also served at this Institute as a Senior Research Officer (Cardiology) for 6 months.  Dr. CM Nagesh functions as an independent consultant doing diagnostic and interventional procedures including complex coronary angioplasties, CTO, bifurcation lesions, left main interventions, primary PCI, balloon valvotomies, pacemaker implantations, ASD, VSD and PDA device closures, and radial angioplasties. He is actively pursuing endovascular work such as venous interventions, peripheral arterial and aortic interventions. His main area of interest lies in Interventional Cardiology, mainly complex coronary interventions such as left main angioplasties, CTO and bifurcation lesions, and peripheral Interventions.  Dr. Nagesh has many publications to his name and has also presented his papers at national and international conferences, picking up several awards along the way. He has actively participated in many national conferences and held in organising some of them.   ",100.0,17,14,"8/8/2024, 3:52:14 PM",7,,male
7,708159,591705,1041383,https://imagesx.practo.com/providers/dr-k-p-srihari-das-interventional-cardiologist-bangalore-1c7a31b3-1218-429a-8dda-6209e2075956.jpg,/bangalore/doctor/dr-k-p-srihari-das-cardiologist-1?practice_id=1041383&specialization=Cardiologist&referrer=doctor_listing&page_uid=95b4c7d2-a81a-4b06-92a0-8e82d83c099b,Dr. K P Srihari Das,Cardiologist,MBBS,"Stanley Medical College & Hospital , Chennai",1989,MD - General Medicine,"Stanley Medical College & Hospital , Chennai",1997,30,Bangalore,Jayanagar 9 Block,Hospital,Manipal Hospital,900,"Dr. K P Srihari Das is a Senior Interventional Cardiologist currently Practising at Columbia Asia Hospital (Sarjapur Road) Bangalore and has an experience of 29 years.He was earlier associated with Sagar Hospital(Jayanagar),St.Philomena`s hospital  & Narayana Multispeciality hospital (HSR Layout). Dr.Srihari Das practices at Dr K P Srihari Das Clinic in Jayanagar 9 Block, Bangalore.  He completed MBBS from Stanley Medical College & Hospital , Chennai in 1988,MD - General Medicine from Stanley Medical College, Chennai in 1997 and DM - Cardiology from Madras Medical College, Chennai in 2004.",97.0,65,47,"8/8/2024, 3:52:14 PM",8,,male
8,681439,745325,712236,https://imagesx.practo.com/providers/dr-ramnaresh-soudri-cardiologist-bangalore-e414d4ce-cd59-428e-9615-14343c92cb4f.jpg,/bangalore/doctor/dr-ramanresh-soudri-cardiologist?practice_id=712236&specialization=Cardiologist&referrer=doctor_listing&page_uid=95b4c7d2-a81a-4b06-92a0-8e82d83c099b,Dr. Ramnaresh Soudri,Cardiologist,MBBS,Mysore Medical College & Research  Institute,2007,MD - General Medicine,"Kims, Hubli",2012,7,Bangalore,HSR Layout,Clinic,Apollo Clinic,900,"Dr. Ramanresh Soudri is a Cardiologist in HSR Layout, Bangalore and has an experience of 3 years in this field. Dr. Ramanresh Soudri practices at Apollo Clinic in HSR Layout, Bangalore. He completed MBBS from Mysore Medical College & Research Institute in 2009,MD - General Medicine from KIMS, Hubli in 2012 and DM - Cardiology from SRI JAYADEVA INSTITUTE OF CARDIOVASCULAR SCIENCES AND RESEARCH, BENGALURU in 2017.",97.0,35,30,"8/8/2024, 3:52:14 PM",10,,male
9,590316,420602,1146253,https://imagesx.practo.com/providers/dr-sanjay-bhat-interventional-cardiologist-bangalore-4ed89559-5655-44a0-b41e-b976fcadc3a4.jpg,/bangalore/doctor/sanjay-s-bhat-cardiologist?practice_id=1146253&specialization=Cardiologist&referrer=doctor_listing&page_uid=95b4c7d2-a81a-4b06-92a0-8e82d83c099b,Dr. Sanjay Bhat,Cardiologist,MBBS,"Bangalore Medical College and Research Institute, Bangalore",1998,MD - General Medicine,Rajiv Gandhi University of Health Sciences,2003,14,Bangalore,Hebbal,Hospital,Aster CMI Hospital,1100,"He is an expert in Transracial coronary interventions. He has rendered valuable service in many reputed hospitals across Bangalore .besides being affiliate of many medical associations, he was a member of faculty at M S .Ramaiah medical college and Dr. B R Ambedkar Medical college, Bangalore. He is a member of the national academy of medical sciences, Indian medical association, Indian college of cardiology , cardiology society of India and an international fellow of the European college of cardiology. He completed his MBBS from Bangalore medical college, Bangalore and pursed his post-graduation in internal medicine from government medical college, Mysore and was conferred MD in general medicine by Rajiv Gandhi university of health sciences.  He did his cardiology training at Wockhardt Hospital, Bangalore and acquired his DNB in cardiology certification from the national board of examinations, New Delhi. He was a consultant cardiologist at CSI hospital, Fortis Hospital Cunningham Road and Narayana Multispecialty Hospital Whitefield. He has undergone specialized training in complex coronary interventions, rot ablation, IVUS, FFR, OCT and pacemaker implantation at Asan medical Centre, Seoul, Korea, Cleveland clinic USA and Mount Sinai Hospital New York, USA.",83.0,59,31,"8/8/2024, 3:52:14 PM",11,,male
10,590312,385309,1146253,https://imagesx.practo.com/providers/dr-r-s-venkatesulu-interventional-cardiologist-bangalore-addc890d-0690-4449-a93d-e4c480b1d03f.jpg,/bangalore/doctor/r-s-venkatesulu-cardiologist?practice_id=1146253&specialization=Cardiologist&referrer=doctor_listing&page_uid=95b4c7d2-a81a-4b06-92a0-8e82d83c099b,Dr. R.S. Venkatesulu,Cardiologist,MBBS,Mysore University,1994,MD - General Medicine,Kuvempu University,1998,21,Bangalore,Hebbal,Hospital,Aster CMI Hospital,1100,"Scaling heights of success with hard work and dedication and leaving a mark of excellence on each decision, Dr. Venkatesulu has a rich experience of 24 years in patient treatment and medical services. He is proficient in providing emergency treatment and performing a history and physical examination and coordinating with a diverse range of departments, professionals, and programs through a complete understanding of the healthcare arena and integrated networks.  Dr. Venkatesulu is experienced in managing complete medical and administration involving technical, administrative and manpower (medical and non-medical) management. He has extensive knowledge of the information and techniques needed to diagnose and treat human injuries, diseases, and deformities - this includes symptoms, treatment alternatives, drug properties and interactions, and preventive health-care measures. He consults with specialists and medical professionals about patient care and treatment and instructs what care is to be given after an operation by nursing and medical staff.  Dr. Venkatesulu has rich experience in OPD management, has organized health camps and lead health marketing across corporate hospital segments. He is involved in prescribing or administering treatment, therapy, medication, vaccination and other specialized medical care to prevent illness, disease or injury and is skilled in planning and implementing health programs in hospitals for prevention or treatment of injury or illness. He has strong experience in all aspects of hospital management including manpower planning, selection, facilities administration, cross-divisional coordination and liaison with external bodies for smooth running of the hospital and patient care services. From 2003 to the present, Dr. Venkatesulu has worked in various capacities in well-known institutions. He has a DM (Cardiology) from Ramchandra University, General Medicine from Mysore University, Bangalore and MBBS (Medicine) from Mysore University, Bangalore.",67.0,12,8,"8/8/2024, 3:52:14 PM",13,,male
