tags,context,found_helpful_data-review_yes_count,found_helpful_data-review_total_count,recommendation,review,reviewed_on,is_online_consult,recommends,patient_name,reply_text,replied_at,replier_name
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Bone Fracture,",0,0,YES,"Earlier in the year, I broke four bones in my foot in an accident and Dr Khan operated on my foot. Six months down the line I'm happy to report I'm good as new, able to play sports again. This is all thanks to the great work Dr Khan did with my surgery. He was kind and patient throughout my recovery and took the time out to explain every little detail to me. Thank you so much, I'm grateful.",2023-09-02 16:23:32,False,True,Trina,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,","Spine Surgery,",0,0,YES,**** ** *** **** *** Highly Recommend Doctor for Spine surgery with excellent experience. very humble and Down to Earth doctor have ever seen before.He operated my Mother for slip Disc L4 L5 and S1 in affordable cost. Results are excellent 👌.,2022-11-20 03:04:22,False,True,fais,Thank you fais . I appreciate u taking time to write about your experience for ur mothers surgery .,2022-11-21T08:15:32+0000,Dr. M T Khan
,,0,0,YES,"I had been suffering from 2 trigger thumbs during the lockdown and could not get an appointment to see an orthopaedic, thankfully just after the final lockdown was over I searched the internet and found that Dr Khan was available.  Very few doctors were available at that time.  Dr Khan immediately saw the problem and explained in detail, the problem I had and suggest a small surgery on one of my hands.  It went very well.  He explained every step that was taken, as I had local anaesthetic and put me at ease.  It's been 10 days since the operation and I had movement back in my thumb almost immediately and the pain was gone.  Still need to take the stitches out, but very pleased with the whole experience.",2020-07-02 07:30:58,False,True,Verified Patient,,,
,"Elbow Replacement,",0,0,YES,Very good. Takes time to explain the condition and the solution to recovery. He is easily the most friendly doctor ,2023-04-01 11:33:28,False,True,Prasanna Raman,,,
"Explanation of the health issue,","Musculoskeletal Pain Management,",0,0,YES,"Doctor explained the probable issue very well considering all possible points of lifestyle habits or condition. 
Doctor even shared basic therapeutic exercise for treatment on the very first visit as per grade of condition.",2021-02-23 13:21:55,False,True,Huzefa Shaikh,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Spondylosis,",0,0,YES,"Dr m t khan was very helpful, he explained in detail , because of that it was easy to understand the case . Very satisfied with the line of treatment. Thank you 🙏 ",2020-10-28 08:32:23,False,True,Kishwar Shadab Sheikh,,,
"Doctor friendliness,Explanation of the health issue,","Bone Trauma,",0,0,YES,I found the doctor to be courteous *** ************** He gives time to the patient to explain the issue. ,2020-10-23 05:15:55,False,True,Zuber Barudgar,,,
,,0,0,YES,Dr khan is a orthopaedic surgeon **** ** ********* ******** ***** I strongly recommend him for knee problems like sports injuries (ACL and Meniscus tears) and arthritis. ,2020-06-16 13:13:21,False,True,Yash wagh,,,
,"Musculoskeletal Pain Management,",0,0,YES,The doctor was to the point and explained the diagnosis in detail. He was also not one to unnecessarily prescribe medications,2023-09-30 12:42:43,False,True,Verified Patient,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Bone Fracture,",0,0,YES,"Earlier in the year, I broke four bones in my foot in an accident and Dr Khan operated on my foot. Six months down the line I'm happy to report I'm good as new, able to play sports again. This is all thanks to the great work Dr Khan did with my surgery. He was kind and patient throughout my recovery and took the time out to explain every little detail to me. Thank you so much, I'm grateful.",2023-09-02 16:23:32,False,True,Trina,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,","Spine Surgery,",0,0,YES,**** ** *** **** *** Highly Recommend Doctor for Spine surgery with excellent experience. very humble and Down to Earth doctor have ever seen before.He operated my Mother for slip Disc L4 L5 and S1 in affordable cost. Results are excellent 👌.,2022-11-20 03:04:22,False,True,fais,Thank you fais . I appreciate u taking time to write about your experience for ur mothers surgery .,2022-11-21T08:15:32+0000,Dr. M T Khan
,,0,0,YES,"I had been suffering from 2 trigger thumbs during the lockdown and could not get an appointment to see an orthopaedic, thankfully just after the final lockdown was over I searched the internet and found that Dr Khan was available.  Very few doctors were available at that time.  Dr Khan immediately saw the problem and explained in detail, the problem I had and suggest a small surgery on one of my hands.  It went very well.  He explained every step that was taken, as I had local anaesthetic and put me at ease.  It's been 10 days since the operation and I had movement back in my thumb almost immediately and the pain was gone.  Still need to take the stitches out, but very pleased with the whole experience.",2020-07-02 07:30:58,False,True,Verified Patient,,,
,"Elbow Replacement,",0,0,YES,Very good. Takes time to explain the condition and the solution to recovery. He is easily the most friendly doctor ,2023-04-01 11:33:28,False,True,Prasanna Raman,,,
"Explanation of the health issue,","Musculoskeletal Pain Management,",0,0,YES,"Doctor explained the probable issue very well considering all possible points of lifestyle habits or condition. 
Doctor even shared basic therapeutic exercise for treatment on the very first visit as per grade of condition.",2021-02-23 13:21:55,False,True,Huzefa Shaikh,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Spondylosis,",0,0,YES,"Dr m t khan was very helpful, he explained in detail , because of that it was easy to understand the case . Very satisfied with the line of treatment. Thank you 🙏 ",2020-10-28 08:32:23,False,True,Kishwar Shadab Sheikh,,,
